user_id,decision_id,timestamp,task_difficulty,risk_level,reward_value,time_pressure,decision_time,chosen_option,is_correct
U16,18,2026-01-27 09:01:14.343836,0.3,0.53,0.68,0.59,4.03,A,1
U16,19,2026-01-27 09:02:14.343836,0.14,0.15,0.43,0.6,4.03,B,0
U16,20,2026-01-27 09:03:14.343836,0.32,0.79,0.92,0.36,5.12,C,1
U16,21,2026-01-27 09:04:14.343836,0.94,0.12,0.88,0.97,5.08,B,1
U16,22,2026-01-27 09:05:14.343836,0.47,0.42,1.0,0.01,5.03,B,0
U16,23,2026-01-27 09:06:14.343836,0.81,0.95,0.02,0.98,4.31,C,0
U16,24,2026-01-27 09:07:14.343836,0.38,0.05,0.6,0.9,3.68,A,1
U16,25,2026-01-27 09:08:14.343836,0.91,0.84,0.2,0.44,5.32,B,0
U16,26,2026-01-27 09:09:14.343836,0.22,0.94,0.47,0.45,3.87,C,1
U16,27,2026-01-27 09:10:14.343836,0.96,0.54,0.61,0.22,6.46,A,1
U16,28,2026-01-27 09:11:14.343836,0.6,0.76,0.52,0.23,6.07,C,0
U16,29,2026-01-27 09:12:14.343836,0.63,0.01,0.14,0.74,4.79,B,1
U16,30,2026-01-27 09:13:14.343836,0.51,0.48,0.38,0.84,3.62,C,1
U16,31,2026-01-27 09:14:14.343836,0.06,0.07,0.57,0.57,3.77,A,0
U16,32,2026-01-27 09:15:14.343836,0.92,0.78,0.82,0.9,5.32,A,0
U16,33,2026-01-27 09:16:14.343836,0.33,0.59,0.45,0.45,4.67,A,0
U16,34,2026-01-27 09:17:14.343836,0.06,0.69,0.73,0.05,4.78,C,0
U16,35,2026-01-27 09:18:14.343836,0.55,0.08,0.0,0.67,4.09,A,1
U16,36,2026-01-27 09:19:14.343836,0.02,0.99,0.04,0.97,3.73,C,0
U16,37,2026-01-27 09:20:14.343836,0.39,0.24,0.1,0.18,5.2,B,0
U16,38,2026-01-27 09:21:14.343836,0.33,0.78,0.44,0.63,4.57,C,0
U16,39,2026-01-27 09:22:14.343836,0.99,0.24,0.87,0.83,4.97,C,0
U16,40,2026-01-27 09:23:14.343836,0.61,0.02,0.19,0.81,3.89,C,1
U17,1,2026-01-27 09:24:14.343836,0.52,0.07,0.18,0.96,2.35,B,1
U17,2,2026-01-27 09:25:14.343836,0.4,0.52,1.0,0.14,3.53,A,0
U17,3,2026-01-27 09:26:14.343836,0.13,0.16,0.95,0.88,1.33,C,0
U17,4,2026-01-27 09:27:14.343836,0.7,0.59,0.94,0.35,3.02,A,1
U17,5,2026-01-27 09:28:14.343836,0.47,0.55,0.57,0.21,3.73,B,0
U17,6,2026-01-27 09:29:14.343836,0.33,0.74,0.41,0.2,2.73,A,0
U17,7,2026-01-27 09:30:14.343836,0.49,0.13,0.26,0.42,3.1,B,1
U17,8,2026-01-27 09:31:14.343836,0.42,0.91,0.24,0.09,4.32,B,1
U17,9,2026-01-27 09:32:14.343836,0.94,0.17,0.47,0.09,4.7,A,0
U17,10,2026-01-27 09:33:14.343836,0.25,0.64,0.28,0.49,3.23,B,1
U17,11,2026-01-27 09:34:14.343836,0.89,0.6,0.81,0.43,3.88,C,0
U17,12,2026-01-27 09:35:14.343836,0.16,0.18,0.79,0.38,2.45,A,1
U17,13,2026-01-27 09:36:14.343836,0.59,0.43,0.62,0.08,3.07,A,1
U17,14,2026-01-27 09:37:14.343836,0.81,0.01,0.65,0.67,3.27,A,0
U17,15,2026-01-27 09:38:14.343836,0.02,0.15,0.89,0.46,2.73,A,1
U17,16,2026-01-27 09:39:14.343836,0.02,0.74,0.21,0.13,2.76,C,0
U17,17,2026-01-27 09:40:14.343836,0.23,0.9,0.26,0.22,3.57,A,1
U17,18,2026-01-27 09:41:14.343836,0.76,0.31,0.41,0.21,3.82,C,0
U17,19,2026-01-27 09:42:14.343836,0.08,0.39,0.37,0.89,1.39,C,1
U17,20,2026-01-27 09:43:14.343836,0.13,0.67,0.73,0.58,1.95,B,1
U17,21,2026-01-27 09:44:14.343836,0.37,0.15,0.21,0.31,2.38,B,1
U17,22,2026-01-27 09:45:14.343836,0.2,0.78,0.91,0.37,3.12,C,0
U17,23,2026-01-27 09:46:14.343836,0.77,0.14,0.66,0.64,3.08,B,0
U17,24,2026-01-27 09:47:14.343836,0.32,0.81,0.88,0.3,2.98,C,0
U17,25,2026-01-27 09:48:14.343836,0.79,0.27,0.91,0.1,3.87,B,1
U17,26,2026-01-27 09:49:14.343836,0.65,0.51,0.12,0.31,3.79,B,0
U17,27,2026-01-27 09:50:14.343836,0.01,0.45,0.08,0.68,1.45,C,0
U17,28,2026-01-27 09:51:14.343836,0.13,0.71,0.74,0.68,2.14,C,1
U17,29,2026-01-27 09:52:14.343836,0.64,0.31,0.86,0.96,2.43,C,1
U17,30,2026-01-27 09:53:14.343836,0.84,0.55,0.19,0.72,3.19,C,0
U17,31,2026-01-27 09:54:14.343836,0.48,0.79,0.98,0.93,2.11,A,0
U17,32,2026-01-27 09:55:14.343836,0.92,0.14,0.3,0.14,4.52,B,0
U17,33,2026-01-27 09:56:14.343836,0.89,0.05,0.96,0.68,2.82,C,1
U17,34,2026-01-27 09:57:14.343836,0.86,0.13,0.98,0.58,3.79,A,0
U17,35,2026-01-27 09:58:14.343836,0.22,0.06,0.26,0.53,2.12,C,1
U17,36,2026-01-27 09:59:14.343836,0.51,0.51,0.14,0.98,2.01,A,1
U17,37,2026-01-27 10:00:14.343836,0.45,0.87,0.53,0.47,3.31,B,0
U17,38,2026-01-27 10:01:14.343836,0.65,0.42,0.46,0.26,3.39,A,0
U17,39,2026-01-27 10:02:14.343836,0.66,0.75,0.31,0.85,3.11,B,0
U17,40,2026-01-27 10:03:14.343836,0.22,0.0,0.92,0.84,1.01,C,0
U18,1,2026-01-27 10:04:14.343836,0.73,0.88,0.72,0.23,4.46,C,1
U18,2,2026-01-27 10:05:14.343836,0.37,0.62,0.72,0.11,4.79,B,1
U18,3,2026-01-27 10:06:14.343836,0.11,0.23,0.75,0.27,3.28,A,1
U18,4,2026-01-27 10:07:14.343836,0.44,0.68,0.51,0.86,3.44,C,0
U18,5,2026-01-27 10:08:14.343836,0.03,0.53,0.04,0.81,2.87,B,1
U18,6,2026-01-27 10:09:14.343836,0.54,0.99,0.86,0.1,3.95,B,0
U18,7,2026-01-27 10:10:14.343836,0.86,0.33,0.95,0.12,4.76,A,0
U18,8,2026-01-27 10:11:14.343836,0.29,0.42,0.38,0.88,3.09,A,0
U18,9,2026-01-27 10:12:14.343836,0.74,0.54,0.84,0.34,5.17,B,0
U18,10,2026-01-27 10:13:14.343836,0.72,0.28,0.33,0.02,4.68,A,0
U18,11,2026-01-27 10:14:14.343836,0.82,0.54,0.08,0.96,4.2,A,1
U18,12,2026-01-27 10:15:14.343836,0.48,0.21,0.12,0.84,3.3,A,1
U18,13,2026-01-27 10:16:14.343836,0.82,0.89,0.2,0.28,4.63,B,0
U18,14,2026-01-27 10:17:14.343836,0.45,0.59,0.7,0.19,3.77,B,1
U18,15,2026-01-27 10:18:14.343836,0.65,0.41,0.66,0.12,5.42,A,1
U18,16,2026-01-27 10:19:14.343836,0.04,0.27,0.96,0.95,2.23,C,1
U18,17,2026-01-27 10:20:14.343836,0.7,0.85,0.12,0.71,4.62,B,0
U18,18,2026-01-27 10:21:14.343836,0.38,0.78,0.34,0.63,3.59,B,1
U18,19,2026-01-27 10:22:14.343836,0.45,0.53,0.75,0.83,3.61,A,0
U18,20,2026-01-27 10:23:14.343836,0.31,0.64,0.36,0.15,4.25,A,0
U18,21,2026-01-27 10:24:14.343836,0.38,0.13,0.2,0.24,4.56,A,0
U18,22,2026-01-27 10:25:14.343836,0.53,0.76,0.71,0.19,3.97,B,0
U18,23,2026-01-27 10:26:14.343836,0.18,0.11,0.88,0.34,3.16,A,1
U18,24,2026-01-27 10:27:14.343836,0.36,0.09,0.2,0.55,4.12,A,1
U18,25,2026-01-27 10:28:14.343836,0.09,0.91,0.01,0.48,3.06,A,0
U18,26,2026-01-27 10:29:14.343836,0.57,0.58,0.71,0.24,4.25,A,0
U18,27,2026-01-27 10:30:14.343836,0.55,0.53,0.2,0.17,4.52,A,1
U18,28,2026-01-27 10:31:14.343836,0.11,0.0,0.5,0.58,3.35,A,1
U18,29,2026-01-27 10:32:14.343836,0.31,0.5,0.22,0.87,3.07,B,0
U18,30,2026-01-27 10:33:14.343836,0.96,0.44,0.49,0.35,4.8,A,0
U18,31,2026-01-27 10:34:14.343836,0.3,0.43,0.31,0.73,3.47,A,0
U18,32,2026-01-27 10:35:14.343836,0.6,0.34,0.54,0.04,5.08,A,0
U18,33,2026-01-27 10:36:14.343836,0.05,0.4,0.67,0.45,2.89,C,1
U18,34,2026-01-27 10:37:14.343836,0.75,0.55,0.2,0.29,5.34,A,0
U18,35,2026-01-27 10:38:14.343836,0.38,0.11,0.53,0.4,4.42,B,1
U18,36,2026-01-27 10:39:14.343836,0.53,0.71,0.25,0.45,4.32,B,1
U18,37,2026-01-27 10:40:14.343836,0.02,0.36,0.33,0.39,3.39,B,0
U18,38,2026-01-27 10:41:14.343836,0.6,0.73,0.77,0.98,3.24,B,0
U18,39,2026-01-27 10:42:14.343836,0.94,0.52,0.5,0.18,4.74,C,1
U18,40,2026-01-27 10:43:14.343836,0.34,0.87,0.09,0.78,3.68,C,0
U19,1,2026-01-27 10:44:14.343836,0.83,0.74,0.79,0.12,3.63,A,0
U19,2,2026-01-27 10:45:14.343836,0.84,0.7,0.93,0.74,2.6,C,0
U19,3,2026-01-27 10:46:14.343836,0.72,0.93,0.53,0.26,3.23,C,0
U19,4,2026-01-27 10:47:14.343836,0.6,0.17,0.38,0.62,2.32,A,0
U19,5,2026-01-27 10:48:14.343836,0.12,0.12,0.72,0.18,2.23,A,1
U19,6,2026-01-27 10:49:14.343836,0.41,0.28,0.14,0.73,1.22,A,0
U19,7,2026-01-27 10:50:14.343836,0.39,0.51,0.86,0.75,1.83,C,1
U19,8,2026-01-27 10:51:14.343836,0.5,0.33,0.74,0.04,3.39,B,1
U19,9,2026-01-27 10:52:14.343836,0.92,0.01,0.55,0.74,2.71,B,0
U19,10,2026-01-27 10:53:14.343836,0.61,0.24,0.48,0.43,2.89,A,1
U19,11,2026-01-27 10:54:14.343836,0.46,0.85,0.11,0.26,2.69,A,0
U19,12,2026-01-27 10:55:14.343836,0.12,0.04,0.05,0.83,1.76,C,1
U19,13,2026-01-27 10:56:14.343836,0.44,0.84,0.26,0.42,2.54,B,0
U19,14,2026-01-27 10:57:14.343836,0.65,0.35,0.62,0.88,2.08,C,1
U19,15,2026-01-27 10:58:14.343836,0.77,0.97,0.97,0.87,3.2,C,0
U19,16,2026-01-27 10:59:14.343836,0.69,0.29,0.2,0.27,3.62,B,1
U19,17,2026-01-27 11:00:14.343836,0.06,0.49,0.91,0.61,0.87,B,1
U19,18,2026-01-27 11:01:14.343836,0.52,0.1,0.75,0.91,2.11,B,0
U19,19,2026-01-27 11:02:14.343836,0.38,0.6,0.08,0.68,2.1,B,1
U19,20,2026-01-27 11:03:14.343836,0.77,0.41,0.88,0.65,3.17,A,0
U19,21,2026-01-27 11:04:14.343836,0.27,0.32,0.84,0.48,1.76,C,1
U19,22,2026-01-27 11:05:14.343836,0.18,0.76,0.47,0.23,3.02,A,0
U19,23,2026-01-27 11:06:14.343836,1.0,0.45,0.25,0.44,3.49,B,0
U19,24,2026-01-27 11:07:14.343836,0.77,0.43,0.57,0.02,4.02,B,1
U19,25,2026-01-27 11:08:14.343836,0.82,0.89,0.09,0.54,3.07,A,0
U19,26,2026-01-27 11:09:14.343836,0.98,0.19,0.45,0.49,3.85,C,0
U19,27,2026-01-27 11:10:14.343836,0.94,0.28,0.33,0.7,3.39,A,0
U19,28,2026-01-27 11:11:14.343836,0.4,0.24,0.2,0.95,1.45,A,0
U19,29,2026-01-27 11:12:14.343836,0.41,0.24,0.63,0.64,2.35,A,0
U19,30,2026-01-27 11:13:14.343836,0.33,0.76,0.39,0.61,2.33,C,1
U19,31,2026-01-27 11:14:14.343836,0.29,0.92,0.23,0.29,3.06,C,1
U19,32,2026-01-27 11:15:14.343836,0.06,0.58,0.88,0.15,1.74,B,1
U19,33,2026-01-27 11:16:14.343836,0.8,0.08,0.28,0.59,3.08,B,1
U19,34,2026-01-27 11:17:14.343836,0.04,0.37,0.98,0.42,1.74,A,1
U19,35,2026-01-27 11:18:14.343836,0.72,0.58,0.8,0.86,1.85,C,0
U19,36,2026-01-27 11:19:14.343836,0.7,0.08,0.86,0.48,1.94,C,1
U19,37,2026-01-27 11:20:14.343836,0.03,0.73,0.87,0.22,1.83,A,1
U19,38,2026-01-27 11:21:14.343836,0.47,0.86,0.3,0.19,3.34,C,1
U19,39,2026-01-27 11:22:14.343836,0.47,0.23,0.17,0.33,2.7,B,0
U19,40,2026-01-27 11:23:14.343836,0.33,0.05,0.45,0.25,2.8,C,1
U20,1,2026-01-27 11:24:14.343836,0.12,0.96,0.64,0.77,2.44,C,1
U20,2,2026-01-27 11:25:14.343836,0.78,0.01,0.76,0.89,3.24,A,1
U20,3,2026-01-27 11:26:14.343836,0.99,0.25,0.51,0.91,3.65,B,0
U20,4,2026-01-27 11:27:14.343836,0.51,0.45,0.28,0.96,3.24,B,1
U20,5,2026-01-27 11:28:14.343836,0.32,0.95,0.82,0.71,3.14,C,1
U20,6,2026-01-27 11:29:14.343836,0.73,0.36,0.06,0.07,4.55,B,1
U20,7,2026-01-27 11:30:14.343836,0.3,0.97,0.94,0.33,3.51,B,1
U20,8,2026-01-27 11:31:14.343836,0.94,0.68,0.57,0.61,4.08,A,0
U20,9,2026-01-27 11:32:14.343836,0.01,0.26,0.45,0.69,2.18,A,1
U20,10,2026-01-27 11:33:14.343836,0.06,0.13,0.06,0.85,1.19,C,1
U20,11,2026-01-27 11:34:14.343836,0.1,0.3,0.09,0.67,2.34,A,0
U20,12,2026-01-27 11:35:14.343836,0.81,0.24,0.22,0.5,3.09,C,1
U20,13,2026-01-27 11:36:14.343836,0.19,0.18,0.51,0.84,2.26,A,0
U20,14,2026-01-27 11:37:14.343836,0.57,0.87,0.58,0.72,2.94,B,0
U20,15,2026-01-27 11:38:14.343836,0.13,0.26,0.58,0.72,2.35,B,1
U20,16,2026-01-27 11:39:14.343836,0.35,0.9,0.97,0.44,2.71,C,1
U20,17,2026-01-27 11:40:14.343836,0.17,0.27,0.12,0.23,3.23,B,1
U20,18,2026-01-27 11:41:14.343836,0.32,0.19,0.31,0.97,2.0,B,1
U20,19,2026-01-27 11:42:14.343836,0.52,0.64,0.79,0.41,3.47,B,1
U20,20,2026-01-27 11:43:14.343836,0.6,0.74,0.21,0.84,2.04,B,1
U20,21,2026-01-27 11:44:14.343836,0.42,0.31,0.94,0.68,2.28,B,1
U20,22,2026-01-27 11:45:14.343836,0.13,0.29,0.24,0.21,2.96,B,1
U20,23,2026-01-27 11:46:14.343836,0.01,0.51,0.14,0.87,1.69,A,1
U20,24,2026-01-27 11:47:14.343836,0.07,0.32,0.27,0.51,2.85,B,0
U20,25,2026-01-27 11:48:14.343836,0.84,0.36,0.69,0.31,4.35,B,1
U20,26,2026-01-27 11:49:14.343836,0.33,0.69,0.77,0.3,3.13,C,0
U20,27,2026-01-27 11:50:14.343836,0.82,0.98,0.91,0.85,3.88,A,0
U20,28,2026-01-27 11:51:14.343836,0.75,0.57,0.27,0.47,4.86,C,1
U20,29,2026-01-27 11:52:14.343836,0.72,0.17,0.55,0.71,3.26,A,0
U20,30,2026-01-27 11:53:14.343836,0.31,0.18,0.5,0.32,3.18,A,1
U20,31,2026-01-27 11:54:14.343836,0.55,0.3,0.46,0.16,4.3,B,1
U20,32,2026-01-27 11:55:14.343836,0.63,0.44,0.04,0.5,2.97,A,0
U20,33,2026-01-27 11:56:14.343836,0.46,0.53,0.03,0.64,2.97,B,1
U20,34,2026-01-27 11:57:14.343836,0.27,0.43,1.0,0.22,2.94,B,1
U20,35,2026-01-27 11:58:14.343836,0.15,0.88,0.53,0.47,2.77,A,0
U20,36,2026-01-27 11:59:14.343836,0.74,0.64,0.32,0.62,3.31,C,1
U20,37,2026-01-27 12:00:14.343836,0.14,0.26,0.39,0.94,2.37,C,0
U20,38,2026-01-27 12:01:14.343836,0.57,0.93,0.86,0.17,4.1,B,0
U20,39,2026-01-27 12:02:14.343836,0.26,0.28,0.93,0.02,3.99,C,0
U20,40,2026-01-27 12:03:14.343836,0.35,0.02,0.09,0.68,3.12,C,0
U21,1,2026-01-27 12:04:14.343836,0.65,0.98,0.91,0.44,2.48,A,0
U21,2,2026-01-27 12:05:14.343836,0.46,0.06,0.43,0.47,1.95,B,0
U21,3,2026-01-27 12:06:14.343836,0.28,0.4,0.93,0.34,2.34,B,0
U21,4,2026-01-27 12:07:14.343836,0.72,0.27,0.32,0.13,3.34,A,0
U21,5,2026-01-27 12:08:14.343836,0.01,0.14,0.72,0.97,0.45,C,0
U21,6,2026-01-27 12:09:14.343836,0.82,0.24,0.42,0.84,2.42,A,0
U21,7,2026-01-27 12:10:14.343836,0.55,0.19,0.1,0.91,1.84,B,1
U21,8,2026-01-27 12:11:14.343836,0.61,0.63,0.53,0.58,2.49,B,0
U21,9,2026-01-27 12:12:14.343836,0.58,0.19,0.19,0.18,2.82,B,0
U21,10,2026-01-27 12:13:14.343836,0.05,0.57,0.82,0.33,1.24,C,1
U21,11,2026-01-27 12:14:14.343836,0.99,0.97,0.44,0.26,3.69,B,0
U21,12,2026-01-27 12:15:14.343836,0.21,0.35,0.13,0.13,2.42,A,0
U21,13,2026-01-27 12:16:14.343836,0.62,0.08,0.51,0.34,3.0,A,1
U21,14,2026-01-27 12:17:14.343836,0.78,0.7,0.83,0.06,2.71,C,0
U21,15,2026-01-27 12:18:14.343836,0.95,0.3,0.02,0.43,3.39,B,0
U21,16,2026-01-27 12:19:14.343836,0.62,0.05,0.48,0.01,2.85,C,0
U21,17,2026-01-27 12:20:14.343836,0.65,0.23,0.16,0.68,2.74,C,1
U21,18,2026-01-27 12:21:14.343836,0.93,0.17,0.0,0.98,2.48,B,0
U21,19,2026-01-27 12:22:14.343836,0.56,0.25,0.92,0.27,2.89,B,1
U21,20,2026-01-27 12:23:14.343836,0.68,0.19,0.52,0.47,2.66,B,1
U21,21,2026-01-27 12:24:14.343836,0.09,0.14,0.1,0.42,1.27,C,1
U21,22,2026-01-27 12:25:14.343836,0.73,0.84,0.54,0.09,3.36,B,1
U21,23,2026-01-27 12:26:14.343836,0.35,0.66,0.54,0.68,1.99,B,1
U21,24,2026-01-27 12:27:14.343836,0.17,0.43,0.51,0.14,2.61,A,1
U21,25,2026-01-27 12:28:14.343836,0.16,0.69,0.67,0.98,1.04,C,1
U21,26,2026-01-27 12:29:14.343836,0.86,0.82,0.45,0.49,2.61,C,1
U21,27,2026-01-27 12:30:14.343836,0.57,0.1,0.45,0.94,1.43,B,0
U21,28,2026-01-27 12:31:14.343836,0.91,0.63,0.72,0.26,4.24,A,0
U21,29,2026-01-27 12:32:14.343836,0.68,0.3,0.46,0.1,3.43,A,1
U21,30,2026-01-27 12:33:14.343836,0.81,0.08,0.41,0.68,2.54,B,1
U21,31,2026-01-27 12:34:14.343836,0.8,0.14,0.98,0.96,1.83,A,1
U21,32,2026-01-27 12:35:14.343836,0.82,0.38,0.09,0.34,2.66,B,0
U21,33,2026-01-27 12:36:14.343836,0.51,0.71,0.91,0.14,2.87,C,0
U21,34,2026-01-27 12:37:14.343836,0.93,0.5,0.84,0.45,2.71,C,0
U21,35,2026-01-27 12:38:14.343836,0.36,0.75,0.5,0.13,1.74,A,1
U21,36,2026-01-27 12:39:14.343836,0.82,0.43,0.8,0.6,2.9,A,0
U21,37,2026-01-27 12:40:14.343836,0.71,0.25,0.91,0.15,2.96,A,0
U21,38,2026-01-27 12:41:14.343836,0.24,0.21,0.74,0.32,1.91,A,1
U21,39,2026-01-27 12:42:14.343836,0.96,0.19,0.72,0.66,2.94,C,0
U21,40,2026-01-27 12:43:14.343836,0.46,0.52,0.01,0.42,2.22,C,0
U22,1,2026-01-27 12:44:14.343836,0.27,0.98,0.38,0.18,4.09,A,1
U22,2,2026-01-27 12:45:14.343836,0.42,0.26,0.87,0.67,3.17,C,1
U22,3,2026-01-27 12:46:14.343836,0.7,0.06,0.91,0.7,3.32,B,1
U22,4,2026-01-27 12:47:14.343836,0.92,0.8,0.45,0.72,5.04,B,0
U22,5,2026-01-27 12:48:14.343836,0.08,0.22,0.25,0.83,2.62,B,0
U22,6,2026-01-27 12:49:14.343836,0.54,0.13,0.38,0.1,3.87,A,0
U22,7,2026-01-27 12:50:14.343836,0.18,0.3,0.05,0.47,3.67,C,0
U22,8,2026-01-27 12:51:14.343836,0.29,0.59,0.11,0.97,3.22,A,1
U22,9,2026-01-27 12:52:14.343836,0.96,0.29,0.48,0.97,4.61,C,1
U22,10,2026-01-27 12:53:14.343836,0.53,1.0,0.8,0.85,3.55,C,0
U22,11,2026-01-27 12:54:14.343836,0.41,0.23,0.02,0.88,3.6,C,1
U22,12,2026-01-27 12:55:14.343836,1.0,0.86,0.41,0.98,4.76,A,0
U22,13,2026-01-27 12:56:14.343836,0.03,0.12,0.63,0.9,2.46,C,1
U22,14,2026-01-27 12:57:14.343836,0.95,0.41,0.77,0.48,5.43,C,0
U22,15,2026-01-27 12:58:14.343836,0.69,0.34,0.22,0.81,4.38,A,0
U22,16,2026-01-27 12:59:14.343836,0.29,0.95,0.05,0.15,3.9,A,0
U22,17,2026-01-27 13:00:14.343836,0.27,0.4,0.98,0.54,3.2,C,0
U22,18,2026-01-27 13:01:14.343836,0.93,0.67,0.82,0.01,5.99,A,0
U22,19,2026-01-27 13:02:14.343836,0.71,0.82,0.67,0.13,5.08,C,0
U22,20,2026-01-27 13:03:14.343836,0.65,0.17,0.87,0.61,4.78,C,1
U22,21,2026-01-27 13:04:14.343836,0.64,0.76,0.58,0.27,5.27,B,1
U22,22,2026-01-27 13:05:14.343836,0.87,0.52,0.67,0.82,4.71,A,1
U22,23,2026-01-27 13:06:14.343836,0.85,0.86,0.1,0.09,5.94,B,1
U22,24,2026-01-27 13:07:14.343836,0.02,0.62,0.96,0.9,2.66,A,0
U22,25,2026-01-27 13:08:14.343836,0.64,0.24,0.71,0.87,3.7,B,1
U22,26,2026-01-27 13:09:14.343836,0.7,0.76,0.11,0.51,4.88,A,0
U22,27,2026-01-27 13:10:14.343836,0.47,0.36,0.36,0.53,4.82,B,1
U22,28,2026-01-27 13:11:14.343836,0.49,0.85,0.83,0.4,4.66,A,1
U22,29,2026-01-27 13:12:14.343836,0.73,0.92,0.91,0.6,5.71,A,0
U22,30,2026-01-27 13:13:14.343836,0.11,0.78,0.17,0.45,4.17,C,1
U22,31,2026-01-27 13:14:14.343836,0.32,0.54,0.55,0.36,4.45,A,1
U22,32,2026-01-27 13:15:14.343836,0.18,0.5,0.28,0.73,3.38,A,1
U22,33,2026-01-27 13:16:14.343836,0.02,0.42,0.78,0.34,3.11,C,0
U22,34,2026-01-27 13:17:14.343836,0.46,0.82,0.68,0.18,4.9,C,0
U22,35,2026-01-27 13:18:14.343836,0.32,0.91,0.13,0.18,4.17,A,1
U22,36,2026-01-27 13:19:14.343836,0.58,0.73,0.32,0.03,5.24,A,1
U22,37,2026-01-27 13:20:14.343836,0.7,0.66,0.99,0.27,4.99,C,1
U22,38,2026-01-27 13:21:14.343836,0.38,0.84,0.87,0.6,4.05,C,0
U22,39,2026-01-27 13:22:14.343836,0.15,0.28,0.38,0.76,2.98,C,1
U22,40,2026-01-27 13:23:14.343836,0.64,0.7,0.11,0.85,4.17,B,0
U23,1,2026-01-27 13:24:14.343836,0.88,0.78,0.17,0.51,3.74,C,0
U23,2,2026-01-27 13:25:14.343836,0.67,0.17,0.72,0.51,2.32,A,0
U23,3,2026-01-27 13:26:14.343836,0.74,0.72,0.14,0.84,1.87,A,1
U23,4,2026-01-27 13:27:14.343836,0.89,0.06,0.45,0.2,2.97,A,0
U23,5,2026-01-27 13:28:14.343836,0.14,0.05,0.63,0.05,2.05,C,1
U23,6,2026-01-27 13:29:14.343836,0.88,0.57,0.33,0.72,3.01,C,0
U23,7,2026-01-27 13:30:14.343836,0.11,0.39,0.24,0.02,1.74,A,1
U23,8,2026-01-27 13:31:14.343836,0.1,0.2,1.0,0.0,1.93,A,1
U23,9,2026-01-27 13:32:14.343836,0.92,0.09,0.96,0.61,2.06,B,0
U23,10,2026-01-27 13:33:14.343836,0.26,0.34,0.4,0.05,2.33,A,1
U23,11,2026-01-27 13:34:14.343836,0.69,0.24,0.93,0.1,3.11,B,0
U23,12,2026-01-27 13:35:14.343836,0.15,0.8,0.71,0.19,1.15,C,1
U23,13,2026-01-27 13:36:14.343836,0.63,0.12,0.99,0.78,2.44,C,0
U23,14,2026-01-27 13:37:14.343836,0.5,0.38,0.97,0.16,1.84,C,1
U23,15,2026-01-27 13:38:14.343836,0.39,0.67,0.22,0.22,2.28,A,1
U23,16,2026-01-27 13:39:14.343836,0.17,0.8,0.72,0.09,2.74,C,1
U23,17,2026-01-27 13:40:14.343836,0.29,0.33,0.12,0.39,1.79,A,1
U23,18,2026-01-27 13:41:14.343836,0.97,0.84,0.5,0.98,2.71,A,1
U23,19,2026-01-27 13:42:14.343836,0.94,0.67,0.66,0.45,3.26,B,0
U23,20,2026-01-27 13:43:14.343836,0.19,0.83,0.56,0.76,1.59,A,0
U23,21,2026-01-27 13:44:14.343836,0.44,0.14,0.1,0.54,1.81,B,0
U23,22,2026-01-27 13:45:14.343836,0.95,0.32,0.87,0.88,2.2,C,0
U23,23,2026-01-27 13:46:14.343836,0.7,0.37,0.02,0.7,2.19,B,1
U23,24,2026-01-27 13:47:14.343836,0.5,0.01,0.36,0.6,1.86,A,0
U23,25,2026-01-27 13:48:14.343836,0.52,0.67,0.27,0.28,2.52,A,0
U23,26,2026-01-27 13:49:14.343836,0.08,0.69,0.71,0.36,1.57,C,1
U23,27,2026-01-27 13:50:14.343836,0.08,0.19,0.95,0.41,1.11,C,1
U23,28,2026-01-27 13:51:14.343836,0.39,0.27,0.42,0.09,2.44,A,1
U23,29,2026-01-27 13:52:14.343836,0.19,0.46,0.29,0.25,2.37,C,0
U23,30,2026-01-27 13:53:14.343836,0.27,0.98,0.6,0.71,1.83,C,1
U23,31,2026-01-27 13:54:14.343836,0.04,0.57,0.92,0.97,0.3,C,0
U23,32,2026-01-27 13:55:14.343836,0.21,0.85,0.91,0.54,2.25,B,0
U23,33,2026-01-27 13:56:14.343836,0.58,0.36,0.16,0.5,2.43,B,1
U23,34,2026-01-27 13:57:14.343836,0.21,0.04,0.74,0.83,1.4,C,0
U23,35,2026-01-27 13:58:14.343836,0.11,0.17,0.69,0.65,1.19,B,1
U23,36,2026-01-27 13:59:14.343836,0.74,0.28,0.56,0.09,3.39,C,0
U23,37,2026-01-27 14:00:14.343836,0.63,0.14,0.44,0.56,2.18,A,0
U23,38,2026-01-27 14:01:14.343836,0.68,0.88,0.2,0.87,2.35,C,1
U23,39,2026-01-27 14:02:14.343836,0.52,0.02,0.41,0.3,2.11,C,1
U23,40,2026-01-27 14:03:14.343836,0.4,0.2,0.42,0.39,2.31,B,0
U24,1,2026-01-27 14:04:14.343836,0.27,0.89,0.14,0.34,3.57,A,0
U24,2,2026-01-27 14:05:14.343836,0.27,0.59,0.72,0.94,3.09,A,0
U24,3,2026-01-27 14:06:14.343836,0.77,0.56,0.55,0.11,5.3,C,1
U24,4,2026-01-27 14:07:14.343836,0.66,0.2,0.14,1.0,3.28,A,0
U24,5,2026-01-27 14:08:14.343836,0.06,0.55,0.84,1.0,1.8,C,0
U24,6,2026-01-27 14:09:14.343836,0.06,0.72,0.23,0.69,2.71,B,0
